taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Ecosystem Subtype	Culture Type	Depth In Meters	Proportal Clade	Proportal Ecotype	Genome Size   * assembled	Gene Count   * assembled	
2667527253	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-N19 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527253	Pelagic			HLII	High light adapted (HL)	1418234	1678	
2639762776	Bacteria	Permanent Draft	Understanding the evolution and ecology of Prochlorococcus in the ocean through single-cell genomics	Prochlorococcus sp. scB243_498P15 (unscreened)	Massachusetts Institute of Technology	2639762776	Oceanic		60			1459676	1819	
2716884638	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-315-I10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884638	Pelagic			Not Assigned	Low light adapted (LL)	347214	357	
2667527283	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-A02 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527283	Pelagic			HLII	High light adapted (HL)	767113	894	
2645727806	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_518K17 (unscreened)	Massachusetts Institute of Technology	2645727806	Unclassified		60			1294076	1584	
2887144283	Bacteria	Permanent Draft	Charting the complexity of the marine microbiome through single cell genomics	Synechococcus sp. AG-892-K03	Woods Hole Oceanographic Institution	2887144283	Pelagic					772991	1039	
2716884650	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-331-A01	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884650	Pelagic			LLI	Low light adapted (LL)	585972	660	
2667527309	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-I04 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527309	Pelagic			Not Assigned	Low light adapted (LL)	1002749	1080	
2716884744	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-I11	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884744	Pelagic			Not Assigned	Low light adapted (LL)	1332790	1503	
2818991521	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-J20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991521	Oceanic		100			1007228	1062	
638341214	Bacteria	Permanent Draft	Synechococcus sp. WH5701	Synechococcus sp. WH5701	J. Craig Venter Institute (JCVI)	638341214	Pelagic	Isolate		5.2		3043834	3403	
2724679675	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-I13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679675	Oceanic		100			106694	123	
2716884268	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-F13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884268	Pelagic			LLIV	Low light adapted (LL)	326640	404	
649990023	Bacteria	Permanent Draft	Synechococcus sp. CB0205	Synechococcus sp. CB0205	J. Craig Venter Institute (JCVI)	649990023	Unclassified	Isolate				2427308	2766	
2716884779	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-432-G10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884779	Pelagic			HLII	High light adapted (HL)	397565	505	
2716884645	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-I09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884645	Pelagic			HLI	High light adapted (HL)	328700	419	
2716884771	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-I21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884771	Pelagic			HLII	High light adapted (HL)	1104520	1329	
2716884390	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-B20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884390	Pelagic			Not Assigned	Low light adapted (LL)	856961	957	
2716884672	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-679-E23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884672	Pelagic			5.1B-VII		1993060	2289	
2606217689	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus EQPAC1	Massachusetts Institute of Technology	2606217689	Epipelagic	Isolate	30	HLI	High light adapted (HL)	1654739	1944	
2818991488	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-P07	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991488	Oceanic		100			935011	996	
2716884599	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Uncultured Synechococcus sp. AG-323-A01	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884599	Pelagic			5.1B-VII		186509	242	
2716884367	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-388-E21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884367	Pelagic			HLI	High light adapted (HL)	1661104	1972	
2716884749	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-J19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884749	Pelagic			Not Assigned	Low light adapted (LL)	1411358	1492	
2716884748	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-J16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884748	Pelagic			Not Assigned	Low light adapted (LL)	1843369	2002	
2716884425	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-429-P21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884425	Pelagic			HLII	High light adapted (HL)	270893	346	
2910013374	Bacteria	Finished	Marine Synechococcus complete genomes	Synechococcus sp. SYN20	Sorbonne University	2910013374	Unclassified	Isolate	0			2728628	3155	
2681813568	Bacteria	Finished	ProPortal-Culture-Genomes	Prochlorococcus sp. MIT1223	Massachusetts Institute of Technology, University of Massachusetts Medical School (UMMS)	2681813568	Epipelagic	Isolate	175	Not Assigned	Low light adapted (LL)	1795922	1991	
2716884384	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-N09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884384	Pelagic			LLI	Low light adapted (LL)	1538304	1830	
2716884502	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-679-M10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884502	Pelagic			HLI	High light adapted (HL)	1007628	1237	
2716884356	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-C10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884356	Pelagic			HLII	High light adapted (HL)	1258105	1528	
2716884278	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-686-I20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884278	Pelagic			HLII	High light adapted (HL)	499721	570	
2716884446	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-442-N07	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884446	Pelagic			HLII	High light adapted (HL)	1443471	1699	
2818991533	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-I04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991533	Oceanic		100			1100862	1196	
2724679624	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Prochlorococcus bacterium JGI 02_N20 (contamination screened)	DOE Joint Genome Institute (JGI)	2724679624	Oceanic		125			753236	789	
2648501917	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_521O23 (unscreened)	Massachusetts Institute of Technology	2648501917	Unclassified		60			790889	987	
2517093019	Bacteria	Permanent Draft	Synechococcus genomes and the evolution of genome size	Synechococcus sp. CC9616	DOE Joint Genome Institute (JGI)	2517093019	Pelagic	Isolate				2645910	2958	
2606217559	Bacteria	Finished	Prochlorococcus sp. MIT9215	Prochlorococcus marinus MIT9215	DOE Joint Genome Institute (JGI)	2606217559	Epipelagic	Isolate	5	HLII	High light adapted (HL)	1738790	1999	
2667527289	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-I20 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527289	Pelagic			HLII	High light adapted (HL)	1393450	1680	
2585428034	Bacteria	Permanent Draft	TUAT cyanobacteria genome sequencing	Synechococcus sp. NKBG 042902	Tokyo University Agriculuture and Technology	2585428034	Pelagic	Isolate				3319479	3308	
2645727716	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_520D2 (unscreened)	Massachusetts Institute of Technology	2645727716	Unclassified		60			928509	1110	
2818991500	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-N19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991500	Oceanic		100			1552091	1524	
2716884462	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-463-D13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884462	Pelagic			Not Assigned	Low light adapted (LL)	551271	634	
2791355318	Bacteria	Permanent Draft	Draft Metagenome-assembled Genomes from Global Oceans - TOBG MAGs	Prochlorococcus sp. SP3034	CEA Genoscope, Genoscope, Canada's Michael Smith Genome Sciences Centre	2791355318						792564	863	
2667527322	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-J22 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527322	Pelagic			HLI	High light adapted (HL)	1411991	1657	
2716884395	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-N21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884395	Pelagic			Not Assigned	Low light adapted (LL)	1280359	1441	
2667527324	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-K02 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527324	Pelagic			HLII	High light adapted (HL)	1454557	1736	
2667527318	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-P08 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527318	Pelagic			Not Assigned	Low light adapted (LL)	1583192	1737	
2626541525	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 M6 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541525	Unclassified		53			1179216	1481	
2667527338	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-J14 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527338	Pelagic			HLII	High light adapted (HL)	1498306	1784	
2716884716	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-335-D04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884716	Pelagic			HLI	High light adapted (HL)	500327	612	
2818991542	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-G08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991542	Oceanic		100			803526	816	
639857006	Bacteria	Permanent Draft	Synechococcus sp. BL107	Synechococcus sp. BL107	J. Craig Venter Institute (JCVI)	639857006	Marginal Sea	Isolate	100	5.1A-IV		2283377	2555	
2716884658	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-331-F21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884658	Pelagic			HLI	High light adapted (HL)	208992	272	
2667527355	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-A04 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527355	Pelagic			LLI	Low light adapted (LL)	1025160	1273	
2667527372	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-L02 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527372	Pelagic			Not Assigned	Low light adapted (LL)	780919	833	
2645727760	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_518D8 (unscreened)	Massachusetts Institute of Technology	2645727760	Unclassified		60			1281853	1413	
2716884417	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-424-E18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884417	Pelagic			HLII	High light adapted (HL)	1453179	1753	
2889372668	Bacteria	Permanent Draft	Charting the complexity of the marine microbiome through single cell genomics	Synechococcus sp. AG-901-N20	Woods Hole Oceanographic Institution	2889372668	Pelagic					142660	167	
2667527250	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-M15 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527250	Pelagic			HLII	High light adapted (HL)	1477666	1774	
2818991497	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-O03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991497	Oceanic		100			171319	214	
2716884669	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-679-A04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884669	Pelagic			5.1B-VII		2278993	2710	
2889359155	Bacteria	Permanent Draft	Synechococcus sp. BS55D genome sequencing	Synechococcus sp. BS56D	National Research Council (CNR)	2889359155	Unclassified	Isolate	750			2303823	2516	
2667527331	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-G22 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527331	Pelagic			HLII	High light adapted (HL)	1326614	1567	
2886493149	Bacteria	Permanent Draft	12 new marine Synechococcus isolate genome assemblies	Synechococcus sp. UW69	University of Southern California	2886493149	Oceanic	Isolate				2372121	2782	
2791355175	Bacteria	Permanent Draft	Draft Metagenome-assembled Genomes from Global Oceans - TOBG MAGs	Synechococcus sp. EAC657	CEA Genoscope	2791355175						2189188	2486	
2667527311	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-N20 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527311	Pelagic			Not Assigned	Low light adapted (LL)	1457281	1662	
2846843569	Bacteria	Finished	ProPortal-Culture-Genomes	Prochlorococcus marinus MIT1318	Massachusetts Institute of Technology	2846843569	Epipelagic	Isolate	150	LLIV	Low light adapted (LL)	2584744	2854	
2818991508	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-N04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991508	Oceanic		100			490658	536	
2716884694	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-315-K21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884694	Pelagic			Not Assigned	Low light adapted (LL)	593732	737	
2716884372	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-A04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884372	Pelagic			HLII	High light adapted (HL)	1300179	1476	
2667527274	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-M23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527274	Pelagic			LLI	Low light adapted (LL)	1682785	1949	
2626541516	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 K18 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541516	Unclassified		53			1028957	1464	
2716884784	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-449-D16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884784	Pelagic			HLII	High light adapted (HL)	704000	872	
2504643003	Bacteria	Permanent Draft	Synechococcus sp. PCC 73109	Synechococcus sp. PCC 73109		2504643003	Pelagic	Isolate				3674393	3352	
2716884398	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-P03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884398	Pelagic			Not Assigned	Low light adapted (LL)	1359580	1507	
2667527258	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-G23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527258	Pelagic			HLII	High light adapted (HL)	1207067	1428	
2716884759	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-412-I20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884759	Pelagic			LLIV	Low light adapted (LL)	1484224	1532	
2818991558	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-D11	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991558	Oceanic		100			858034	861	
2667527349	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-P11 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527349	Pelagic			HLII	High light adapted (HL)	1577421	1897	
2818991572	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-A16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991572	Oceanic		100			1080894	1168	
2716884510	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-686-P08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884510	Pelagic			HLI	High light adapted (HL)	941462	1171	
2551306550	Bacteria	Permanent Draft	Prochlorococcus sp. W2-W12 Sequencing	Prochlorococcus sp. W11	Massachusetts Institute of Technology	2551306550	Unclassified	Isolate				766829	968	
2563366603	Bacteria	Finished	Synechococcus sp. WH 8109	Synechococcus sp. WH 8109	J. Craig Venter Institute (JCVI)	2563366603	Pelagic	Isolate		5.1A-II		2111515	2696	
2667527240	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-K18 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527240	Pelagic			HLII	High light adapted (HL)	1567557	1841	
2716884764	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-412-P08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884764	Pelagic			LLII/III	Low light adapted (LL)	1545470	1767	
2667527369	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-I21 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527369	Pelagic			LLII/III	Low light adapted (LL)	1261126	1411	
2716884505	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-679-N22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884505	Pelagic			HLI	High light adapted (HL)	1086122	1293	
2654587779	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_518I6 (unscreened)	Massachusetts Institute of Technology	2654587779	Unclassified		60			1270550	1515	
